"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"1",0.00368268665327338,0.00896021916666706,0.673631969069836,0.683752395279322,1.33439461827708,-33140.7790825982
"2",0.00368268665327338,0.00896021916666706,0.673631969069836,0.683752395279322,1.30032169154119,-33140.6943200932
"3",0.00368268665327338,0.00909325684235101,0.673631969069836,0.684204460128566,1.30032169154119,-33140.3966120628
"4",0.00368268665327338,0.00909325684235101,0.673631969069836,0.685507021340262,1.3174066067513,-33138.6241777196
"5",0.00368268665327338,0.0090266210440046,0.673631969069836,0.684852802239061,1.3174066067513,-33137.8617199254
"6",0.00368268665327338,0.0090266210440046,0.673631969069836,0.684852802239061,1.3174066067513,-33137.8617199254
"7",0.00368268665327338,0.0090266210440046,0.674675911095371,0.684852802239061,1.3174066067513,-33137.6989955488
"8",0.00368268665327338,0.0090266210440046,0.675945028480763,0.684852802239061,1.3174066067513,-33137.6066200147
"9",0.00368268665327338,0.0090266210440046,0.675945028480763,0.684852802239061,1.3174066067513,-33137.6066200147
"10",0.00368268665327338,0.0090266210440046,0.675945028480763,0.684852802239061,1.3174066067513,-33137.6066200147
"11",0.00368268665327338,0.00909821816320088,0.675945028480763,0.682842467023025,1.3174066067513,-33137.7716653053
"12",0.00366033280323831,0.00909821816320088,0.674902875039801,0.682842467023025,1.3174066067513,-33137.9546372488
"13",0.00366033280323831,0.00909821816320088,0.673905209358425,0.682842467023025,1.33495141134415,-33138.0042099795
"14",0.00366033280323831,0.00909821816320088,0.673905209358425,0.682842467023025,1.33495141134415,-33138.0042099795
"15",0.00366033280323831,0.00909821816320088,0.673905209358425,0.682842467023025,1.32778749558048,-33137.0402739345
"16",0.00366033280323831,0.00909821816320088,0.673905209358425,0.682842467023025,1.32778749558048,-33137.0402739345
"17",0.00366033280323831,0.00896755927582152,0.673905209358425,0.682842467023025,1.32751806821487,-33137.0324489749
"18",0.00366033280323831,0.00910565379060597,0.666856752029664,0.682842467023025,1.31953300329574,-33137.2381132275
"19",0.00366033280323831,0.00910565379060597,0.666856752029664,0.682842467023025,1.31953300329574,-33137.2381132275
"20",0.00366033280323831,0.00910565379060597,0.666856752029664,0.682842467023025,1.31953300329574,-33137.2381132275
"21",0.00367365664062885,0.00910565379060597,0.668861665952243,0.682842467023025,1.31953300329574,-33136.564610475
"22",0.00367365664062885,0.00910565379060597,0.668861665952243,0.682842467023025,1.31392627528978,-33137.0232221518
"23",0.00367365664062885,0.00910565379060597,0.668861665952243,0.682842467023025,1.31392627528978,-33137.0232221518
"24",0.00366867596802982,0.00910565379060597,0.668067527278735,0.682842467023025,1.31392627528978,-33137.391196606
