"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"1",0.00389973232173977,0.00211199585188554,0.107864401920144,0.895914436145516,0.579485076663299,-1341.38479178099
"2",0.00389973232173977,0.00211199585188554,0.107864401920144,0.895914436145516,0.579485076663299,-1341.38479178099
"3",0.00389973232173977,0.00211199585188554,0.107864401920144,0.895914436145516,0.579485076663299,-1341.38479178099
"4",0.00389973232173977,0.00217180864586402,0.107864401920144,0.895914436145516,0.6019032149532,-1343.31360814959
"5",0.00389973232173977,0.00209820521012676,0.107864401920144,0.895914436145516,0.582073162730424,-1341.02755859366
"6",0.00389973232173977,0.00209820521012676,0.107864401920144,0.887206107809478,0.582073162730424,-1341.10559101849
"7",0.00389973232173977,0.00209820521012676,0.107864401920144,0.887206107809478,0.582073162730424,-1341.10559101849
"8",0.00389973232173977,0.00209820521012676,0.107864401920144,0.887206107809478,0.582073162730424,-1341.10559101849
"9",0.00389973232173977,0.00209820521012676,0.0903358387481727,0.887206107809478,0.582073162730424,-1342.11137172192
"10",0.00389973232173977,0.00209820521012676,0.0903358387481727,0.869846449885581,0.582073162730424,-1341.21643280762
"11",0.00386283971850836,0.00209820521012676,0.0903358387481727,0.869846449885581,0.580275942315921,-1341.69800557255
"12",0.00399353659748968,0.00165391418504372,0.0903358387481727,0.869846449885581,0.580275942315921,-1342.82601381824
"13",0.00399353659748968,0.00183411702089062,0.0903358387481727,0.869846449885581,0.580275942315921,-1339.53089534963
"14",0.00399353659748968,0.00183411702089062,0.0903358387481727,0.869846449885581,0.580275942315921,-1339.53089534963
"15",0.00399353659748968,0.00183411702089062,0.0986784802196178,0.869846449885581,0.580275942315921,-1339.61491244525
"16",0.00399353659748968,0.00183411702089062,0.0986784802196178,0.869846449885581,0.561653306588355,-1339.89938311552
"17",0.00399353659748968,0.00183411702089062,0.0986784802196178,0.869846449885581,0.593567961058063,-1340.97610993451
"18",0.00399353659748968,0.00195122879957502,0.0986784802196178,0.886741435539943,0.576972391446378,-1339.62794479607
"19",0.00399353659748968,0.00195122879957502,0.0986784802196178,0.872308786285356,0.576972391446378,-1339.62600046902
"20",0.00399353659748968,0.00195122879957502,0.0986784802196178,0.872308786285356,0.576972391446378,-1339.62600046902
"21",0.00399353659748968,0.00195122879957502,0.0986784802196178,0.872308786285356,0.576972391446378,-1339.62600046902
"22",0.00393512614642481,0.00195122879957502,0.0986784802196178,0.872308786285356,0.576972391446378,-1339.50581050091
"23",0.00393512614642481,0.00195491810641212,0.0861116138979527,0.872308786285356,0.576972391446378,-1339.81736151826
"24",0.00393512614642481,0.00195491810641212,0.0861116138979527,0.872308786285356,0.576972391446378,-1339.81736151826
"25",0.00393512614642481,0.00195491810641212,0.0861116138979527,0.861963834860505,0.576972391446378,-1339.42452201448
"26",0.00393512614642481,0.00195491810641212,0.0861116138979527,0.861963834860505,0.576972391446378,-1339.42452201448
"27",0.00393512614642481,0.00195491810641212,0.0861116138979527,0.861963834860505,0.576972391446378,-1339.42452201448
"28",0.00393512614642481,0.00187248857363246,0.0835960523147021,0.861963834860505,0.576972391446378,-1339.47482164703
"29",0.00393512614642481,0.00187248857363246,0.0835960523147021,0.861963834860505,0.576972391446378,-1339.47482164703
"30",0.00395118625873751,0.00187248857363246,0.0835960523147021,0.861963834860505,0.576972391446378,-1339.34887552765
"31",0.00395118625873751,0.00187248857363246,0.0835960523147021,0.862662682536227,0.576972391446378,-1339.38387132528
"32",0.00395118625873751,0.00187248857363246,0.0835960523147021,0.862662682536227,0.576972391446378,-1339.38387132528
"33",0.00395118625873751,0.00187248857363246,0.0835960523147021,0.878486140483657,0.576972391446378,-1341.2149664484
"34",0.00395118625873751,0.00187248857363246,0.0835960523147021,0.829307890391754,0.576972391446378,-1341.72982565472
"35",0.00395118625873751,0.00175972078303237,0.0835960523147021,0.829307890391754,0.571662738077067,-1342.11127573482
"36",0.004015391161602,0.00175972078303237,0.0835960523147021,0.829307890391754,0.571662738077067,-1341.81952201118
"37",0.004015391161602,0.00175972078303237,0.0835960523147021,0.866896498133844,0.571662738077067,-1340.6932456743
"38",0.004015391161602,0.00175972078303237,0.0835960523147021,0.866896498133844,0.571662738077067,-1340.6932456743
"39",0.004015391161602,0.00175972078303237,0.0835960523147021,0.866896498133844,0.575888033157293,-1340.8191939071
"40",0.004015391161602,0.00175972078303237,0.0835960523147021,0.852504792717599,0.575888033157293,-1340.01798301328
"41",0.004015391161602,0.00175972078303237,0.0835960523147021,0.852504792717599,0.553411170241707,-1340.92237726389
"42",0.004015391161602,0.00175972078303237,0.0835960523147021,0.852504792717599,0.553411170241707,-1340.92237726389
"43",0.0041191500403195,0.00208696884028747,0.0835960523147021,0.852504792717599,0.553411170241707,-1344.26808278744
"44",0.0041191500403195,0.00208696884028747,0.0819636035353293,0.852504792717599,0.553411170241707,-1344.08297446224
"45",0.0041191500403195,0.00208696884028747,0.0819636035353293,0.852504792717599,0.553411170241707,-1344.08297446224
"46",0.0041191500403195,0.00208696884028747,0.0819636035353293,0.852749214844691,0.553411170241707,-1344.06386497293
"47",0.0041191500403195,0.00208696884028747,0.0819636035353293,0.852749214844691,0.553411170241707,-1344.06386497293
"48",0.0041191500403195,0.00208696884028747,0.0819636035353293,0.852749214844691,0.553411170241707,-1344.06386497293
"49",0.0041191500403195,0.00208696884028747,0.0819636035353293,0.852749214844691,0.553411170241707,-1344.06386497293
"50",0.0041191500403195,0.00208696884028747,0.0819636035353293,0.852749214844691,0.553411170241707,-1344.06386497293
"51",0.0041191500403195,0.00208696884028747,0.0819636035353293,0.852749214844691,0.553411170241707,-1344.06386497293
"52",0.0041191500403195,0.00208696884028747,0.0819636035353293,0.859715499025396,0.546353059534554,-1344.0163963661
"53",0.0041191500403195,0.00208696884028747,0.0819636035353293,0.859715499025396,0.559767618471008,-1343.75555937436
"54",0.0041191500403195,0.00208696884028747,0.0819636035353293,0.859715499025396,0.559767618471008,-1343.75555937436
"55",0.0041191500403195,0.00208696884028747,0.0819636035353293,0.859715499025396,0.559767618471008,-1343.75555937436
"56",0.0039582634930003,0.00208696884028747,0.0819636035353293,0.859715499025396,0.559767618471008,-1342.54571674407
"57",0.0039582634930003,0.00208696884028747,0.0819636035353293,0.859715499025396,0.557388228678997,-1342.89961035247
"58",0.0039582634930003,0.00207232624145213,0.0819636035353293,0.858927355192392,0.557388228678997,-1342.60908496732
"59",0.0039582634930003,0.00182842983776684,0.0819636035353293,0.858927355192392,0.557388228678997,-1341.18493486257
"60",0.0039582634930003,0.00182842983776684,0.0819636035353293,0.873127752322925,0.557388228678997,-1342.73774916013
"61",0.00414712572003092,0.00182842983776684,0.0775048173996761,0.866954403582636,0.557388228678997,-1342.09553705868
"62",0.00414712572003092,0.00182842983776684,0.0775048173996761,0.866954403582636,0.557388228678997,-1342.09553705868
"63",0.00414712572003092,0.00182842983776684,0.0775048173996761,0.866954403582636,0.557388228678997,-1342.09553705868
"64",0.00414712572003092,0.00182842983776684,0.0775048173996761,0.820140862697517,0.557388228678997,-1342.97169817861
"65",0.00414712572003092,0.00182842983776684,0.0775048173996761,0.831921224853001,0.557388228678997,-1341.40305553898
"66",0.00414712572003092,0.00168235239008784,0.0775048173996761,0.831921224853001,0.557388228678997,-1341.88486645112
"67",0.00414712572003092,0.00168235239008784,0.0775048173996761,0.831921224853001,0.557388228678997,-1341.88486645112
"68",0.00414712572003092,0.00168235239008784,0.0775048173996761,0.831921224853001,0.557388228678997,-1341.88486645112
"69",0.00414712572003092,0.00168235239008784,0.0775048173996761,0.847910614968872,0.557388228678997,-1341.8144350678
"70",0.00404826952184588,0.00171788643156349,0.0775048173996761,0.847910614968872,0.557388228678997,-1340.88094020197
"71",0.00404826952184588,0.0020106405480349,0.0775048173996761,0.868254439335673,0.557388228678997,-1341.95771270649
"72",0.00404826952184588,0.00185331846983613,0.0775048173996761,0.850080561129572,0.557388228678997,-1339.76886766224
"73",0.00404826952184588,0.00185331846983613,0.0775048173996761,0.850080561129572,0.557388228678997,-1339.76886766224
"74",0.00404826952184588,0.00185331846983613,0.0775048173996761,0.84413917540181,0.557388228678997,-1339.72815853782
"75",0.00404826952184588,0.00185331846983613,0.0775048173996761,0.84413917540181,0.568780582078259,-1339.54057488785
"76",0.00404826952184588,0.00185331846983613,0.0775048173996761,0.84413917540181,0.558990983936049,-1339.64042037233
"77",0.00404826952184588,0.00185331846983613,0.0775048173996761,0.848741778415203,0.558990983936049,-1339.651314838
"78",0.00404826952184588,0.00185331846983613,0.0775048173996761,0.848741778415203,0.558990983936049,-1339.651314838
"79",0.00404826952184588,0.00185331846983613,0.0775048173996761,0.848741778415203,0.558990983936049,-1339.651314838
"80",0.00389001713190193,0.00185331846983613,0.0775048173996761,0.848741778415203,0.558990983936049,-1342.94474884302
"81",0.00389001713190193,0.00185331846983613,0.0775048173996761,0.848741778415203,0.558990983936049,-1342.94474884302
"82",0.00389001713190193,0.00185331846983613,0.0775048173996761,0.848741778415203,0.582751447144675,-1339.90582619058
"83",0.00389001713190193,0.00185331846983613,0.0775048173996761,0.848741778415203,0.588893302221458,-1339.80135095433
"84",0.00401092725260428,0.00185331846983613,0.0775048173996761,0.848741778415203,0.588893302221458,-1340.59447989052
"85",0.00401092725260428,0.00185331846983613,0.0775048173996761,0.848741778415203,0.588893302221458,-1340.59447989052
"86",0.00401092725260428,0.00185331846983613,0.0775048173996761,0.857062593999376,0.588893302221458,-1341.01193820668
"87",0.00401092725260428,0.00185331846983613,0.0775048173996761,0.857062593999376,0.587963026331626,-1340.88904658192
"88",0.00402788798554469,0.00185331846983613,0.0775048173996761,0.857062593999376,0.579548715547676,-1340.29212260815
"89",0.00402788798554469,0.00185331846983613,0.0775048173996761,0.857062593999376,0.579548715547676,-1340.29212260815
"90",0.00407385862835904,0.00185331846983613,0.0775048173996761,0.857062593999376,0.552399328504012,-1340.39806612807
"91",0.00412534503283985,0.00190096543304253,0.0785434038431612,0.857062593999376,0.552399328504012,-1340.70147753533
"92",0.00409957676332599,0.00190096543304253,0.0785434038431612,0.857062593999376,0.552399328504012,-1340.44215930139
"93",0.00409957676332599,0.00190096543304253,0.0785434038431612,0.855768428941319,0.552399328504012,-1340.39074833067
"94",0.00409957676332599,0.00190096543304253,0.0785434038431612,0.835232720686697,0.552399328504012,-1341.09926324241
"95",0.00409957676332599,0.00190096543304253,0.0785434038431612,0.835232720686697,0.552399328504012,-1341.09926324241
"96",0.00409957676332599,0.00190096543304253,0.0785434038431612,0.835232720686697,0.552399328504012,-1341.09926324241
"97",0.00409957676332599,0.00190096543304253,0.0754143994078473,0.835232720686697,0.552399328504012,-1340.67915272366
"98",0.00409957676332599,0.00190096543304253,0.0754143994078473,0.835232720686697,0.552399328504012,-1340.67915272366
"99",0.00407466645839811,0.00190096543304253,0.0754143994078473,0.835232720686697,0.552399328504012,-1340.53910523983
"100",0.00407466645839811,0.00190096543304253,0.0754143994078473,0.84323154340925,0.552399328504012,-1340.26689400927
"101",0.00407466645839811,0.00190096543304253,0.0754143994078473,0.84323154340925,0.552399328504012,-1340.26689400927
"102",0.00407466645839811,0.00190096543304253,0.0754143994078473,0.84323154340925,0.568230210487517,-1340.11203056233
"103",0.00407466645839811,0.00190096543304253,0.0754143994078473,0.84323154340925,0.568230210487517,-1340.11203056233
"104",0.00389528970030734,0.00190096543304253,0.0754143994078473,0.84323154340925,0.568230210487517,-1340.88555693228
"105",0.00389528970030734,0.00190096543304253,0.0754143994078473,0.84323154340925,0.568230210487517,-1340.88555693228
"106",0.00389528970030734,0.00190096543304253,0.0754143994078473,0.84323154340925,0.568230210487517,-1340.88555693228
"107",0.00389528970030734,0.00190096543304253,0.0754143994078473,0.849079649894806,0.568230210487517,-1341.05659004049
"108",0.00411303195971458,0.00190096543304253,0.0754143994078473,0.849079649894806,0.568230210487517,-1341.04948478358
"109",0.00389079209148984,0.00190096543304253,0.0754143994078473,0.849079649894806,0.566722800855937,-1341.41798991124
"110",0.00389079209148984,0.00200811373480406,0.0754143994078473,0.849079649894806,0.566722800855937,-1341.8128268119
"111",0.00389079209148984,0.00200811373480406,0.0754143994078473,0.849079649894806,0.566722800855937,-1341.8128268119
"112",0.00389079209148984,0.00200811373480406,0.0754143994078473,0.849079649894806,0.566722800855937,-1341.8128268119
"113",0.00389079209148984,0.00200811373480406,0.0754143994078473,0.849079649894806,0.566722800855937,-1341.8128268119
"114",0.00389079209148984,0.00200811373480406,0.0754143994078473,0.849079649894806,0.603195743952861,-1340.94880514885
"115",0.00389079209148984,0.00200811373480406,0.0754143994078473,0.849079649894806,0.603195743952861,-1340.94880514885
"116",0.00389079209148984,0.00200811373480406,0.0754143994078473,0.849079649894806,0.603195743952861,-1340.94880514885
"117",0.00389079209148984,0.00200811373480406,0.0754143994078473,0.847885639784775,0.603195743952861,-1340.92940112253
"118",0.00389079209148984,0.00200811373480406,0.0754143994078473,0.847885639784775,0.575925901316244,-1340.6607396612
"119",0.00389079209148984,0.00200811373480406,0.0754143994078473,0.847885639784775,0.575925901316244,-1340.6607396612
"120",0.00389079209148984,0.00200811373480406,0.0754143994078473,0.847885639784775,0.575925901316244,-1340.6607396612
"121",0.00389079209148984,0.00203001761347777,0.0754143994078473,0.861653165210961,0.575925901316244,-1341.62635348519
"122",0.00389079209148984,0.00186817823431995,0.0754143994078473,0.874841185676044,0.575925901316244,-1344.19277763627
"123",0.00402055472980574,0.00186817823431995,0.0754143994078473,0.81663831200299,0.575925901316244,-1341.6024516932
"124",0.00402055472980574,0.00186817823431995,0.0754143994078473,0.81663831200299,0.556869772767983,-1342.00222356328
"125",0.00402055472980574,0.00186817823431995,0.0754143994078473,0.81663831200299,0.556869772767983,-1342.00222356328
